"type","geneID","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Zufsp",2.99491335890453e-07,-0.161954263081593,0.13,0.459,0.00930010445340623
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Naca",3.12186355058927e-07,0.202893784771049,1,1,0.00969432288364487
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif3c",3.20860529703536e-07,-0.352678234471248,0.931,1,0.00996368202888391
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mvp",3.30533480223299e-07,-0.250271661158864,0.348,0.811,0.0102640561613741
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc12a2",3.49590196981817e-07,0.41888799966,0.992,1,0.0108558243868764
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pkmyt1",3.54037089187377e-07,-0.178903998196944,0.161,0.514,0.0109939137305356
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Taf5",3.62652153163676e-07,-0.101577504045873,0.09,0.378,0.0112614373121916
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Npc1l1",3.71579121130754e-07,-0.137603093629181,0.094,0.378,0.0115386464484733
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdca3",3.80574307169094e-07,-0.217553690981215,0.274,0.757,0.0118179739605219
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Capn5",3.8906530795468e-07,-0.124906476261893,0.084,0.351,0.0120816450079167
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Shmt2",3.89734063320349e-07,-0.375650969795893,0.507,0.811,0.0121024118682868
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Asns",3.9459266020739e-07,-0.393393169310079,0.863,0.973,0.0122532858774201
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl7",4.22831929235291e-07,0.147841025092908,1,1,0.0131301998985435
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ppargc1a",4.42517761200152e-07,-0.119235810439125,0.064,0.297,0.0137415040385483
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dynll1",4.70653998519551e-07,-0.421106002856396,0.876,0.973,0.0146152186160276
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ephb2",4.81820494842738e-07,-0.123535264151252,0.203,0.649,0.0149619718263515
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tmsb4x",5.01044359200406e-07,0.283396600935361,1,1,0.0155589304862502
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl14",5.06857357766614e-07,0.140450683868659,1,1,0.0157394415307267
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cdca8",5.21248453122638e-07,-0.269543675150034,0.202,0.568,0.0161863282148173
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Itpka",5.25635541110637e-07,-0.140590676031325,0.163,0.541,0.0163225604581086
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ube3b",5.30682815354375e-07,-0.151864852656524,0.133,0.459,0.0164792934651994
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Agpat4",5.33378864367222e-07,-0.114493563194716,0.065,0.297,0.0165630138751954
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Yars",5.36911600447454e-07,-0.350706200264105,0.339,0.703,0.0166727159286948
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl6",5.47304889268201e-07,0.151630225136353,1,1,0.0169954587264454
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ptrh1",5.51048683865077e-07,-0.153969924935087,0.141,0.486,0.0171117147800622
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cycs",5.60750540603283e-07,-0.34251222887875,0.794,0.946,0.0174129865373537
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ahnak",5.69507744830596e-07,-0.167964867123138,0.076,0.324,0.0176849240002245
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uggt1",6.03654433191143e-07,-0.196237986559568,0.186,0.568,0.0187452811138846
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vdac2",6.04538508841576e-07,-0.287470508029648,0.985,1,0.0187727343150575
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Htt",6.07633065972406e-07,-0.117839830909341,0.149,0.514,0.0188688295976411
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmd7",6.28298717458854e-07,-0.344713741355643,0.826,1,0.0195105600732498
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tk1",6.36891736795205e-07,-0.243093251448814,0.299,0.757,0.0197773991027015
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif5a",6.40173259728715e-07,-0.3167710281417,0.997,1,0.0198793002343558
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lats1",6.90153383305901e-07,-0.14012915336406,0.118,0.432,0.0214313330117981
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rasa4",6.90189153596586e-07,-0.109697555302925,0.074,0.324,0.0214324437866348
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nhp2",7.05576505202161e-07,-0.340870136527693,0.947,1,0.0219102672160427
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ctsz",7.36043454211473e-07,-0.366559843217751,0.882,1,0.0228563573836289
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Esrp1",7.41072932944828e-07,-0.189699448415534,0.297,0.784,0.0230125377867357
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Vrk1",7.75619443352808e-07,-0.158477003964016,0.232,0.676,0.0240853105744348
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cinp",7.81974705464916e-07,-0.20074414402776,0.295,0.784,0.024282660528802
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Trafd1",8.07942285010951e-07,-0.156103967740257,0.122,0.432,0.025089031776445
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gosr1",8.09186992826655e-07,-0.126640324357407,0.098,0.378,0.0251276836882461
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Acadl",8.09323191520102e-07,-0.288924907430655,0.49,0.919,0.0251319130662737
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Trim25",8.29475194185231e-07,-0.155430186412625,0.155,0.514,0.025757693205034
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Nd4",8.9014832109605e-07,0.301799287772706,1,1,0.0276417758149956
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ptp4a3",9.23997014478302e-07,-0.12708021586575,0.109,0.405,0.0286928792905947
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rpl23a",9.33017807249463e-07,0.153947554703458,1,1,0.0289730019685176
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ifitm2",9.7787119449813e-07,0.314387636985324,0.999,1,0.0303658342027504
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mcm10",1.00193627492161e-06,-0.107805100195751,0.098,0.378,0.0311131271451406
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atxn2l",1.02176298245318e-06,-0.193713541932945,0.263,0.73,0.0317288058941186
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Med21",1.02621008914854e-06,-0.310000162376754,0.568,0.892,0.0318669018983297
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tcea1",1.06500854711487e-06,-0.282921705536187,0.418,0.865,0.033071710413558
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"March5",1.11258918368897e-06,-0.32616020682095,0.59,0.919,0.0345492319210934
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrto4",1.16601023961738e-06,-0.308132976855344,0.541,0.892,0.0362081159708385
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Unc93b1",1.22759673701918e-06,-0.167530351104667,0.199,0.595,0.0381205614746566
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tuba1b",1.24053421549421e-06,-0.409648055088026,0.777,0.946,0.0385223089937416
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ran",1.46210997730774e-06,-0.293069961436551,0.997,1,0.0454029011253374
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cldn4",1.4933684243104e-06,-0.125991954034245,0.102,0.378,0.0463735696801109
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atp13a1",1.50280934742921e-06,-0.178694481231425,0.214,0.622,0.0466667386657192
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Dnm1l",1.50572329367815e-06,-0.214366973763388,0.262,0.703,0.0467572254385877
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"G6pdx",1.57704972486733e-06,-0.177063638195557,0.179,0.541,0.0489721251063052
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Uqcrq",1.71314741857906e-06,-0.301623435478936,0.997,1,0.0531983667891356
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl27",1.7172393965086e-06,-0.338060097596488,0.584,0.973,0.0533254349797816
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cap1",1.77499048437874e-06,-0.108327673357652,0.212,0.649,0.0551187795114131
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rfc5",1.87366184421746e-06,-0.206866406818152,0.251,0.676,0.0581828212484847
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tomm40",1.90374226279103e-06,-0.333496845250589,0.846,1,0.0591169084864497
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Epb41l2",1.96540087991124e-06,-0.193688115985299,0.191,0.541,0.0610315935238837
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm47283",2.09344006173958e-06,-0.240025505123019,0.186,0.541,0.0650075942371991
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Naa20",2.18055431477942e-06,-0.337531660087513,0.603,0.946,0.0677127531368454
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nars",2.23303040643173e-06,-0.342971160257613,0.801,1,0.0693422932109245
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Otc",2.30084649839331e-06,0.406859540347268,0.876,0.919,0.0714481863146073
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rrm1",2.31651146465216e-06,-0.268791112736073,0.332,0.73,0.0719346305118434
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nqo1",2.3266973169242e-06,-0.16891233517728,0.124,0.405,0.0722509317824471
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cox7a2",2.38800539988934e-06,-0.257147165746577,0.996,1,0.0741547316827637
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rwdd4a",2.49892645635808e-06,-0.281255729583701,0.345,0.784,0.0775991632492874
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cltb",2.55678788818096e-06,-0.307257967239811,0.699,0.919,0.0793959342916835
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ndufs7",2.59527204919225e-06,-0.258210068785623,0.987,1,0.0805909829435668
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Chga",2.60679053441064e-06,-0.761603016370267,0.061,0.27,0.0809486664650535
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc1a5",2.64765745266844e-06,-0.294765017586349,0.612,0.973,0.0822177068777132
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps18a",2.72608958811288e-06,-0.305404517028376,0.772,1,0.0846532599796693
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Stk38l",2.81632095440402e-06,-0.103144424524715,0.101,0.378,0.0874552145971081
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Calml4",2.93373823186489e-06,0.301643575538718,0.995,1,0.0911013733141006
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tanc1",2.98923319772738e-06,-0.14843757631241,0.183,0.541,0.0928246584890284
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc9a8",3.15927852465308e-06,-0.108657298128843,0.135,0.459,0.0981050760260521
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clca3b",3.20478336493745e-06,0.658976056966631,0.923,0.946,0.0995181378314027
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif1ad",3.39229970492428e-06,-0.255704959358818,0.377,0.811,0.105341082737014
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Arfgap1",3.61970076177446e-06,-0.123437104464953,0.175,0.541,0.112402567755382
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cd47",3.62185863383485e-06,-0.374593738824518,0.746,0.919,0.112469576156474
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"X0610010K14Rik",3.65413287952301e-06,-0.106371780311936,0.185,0.568,0.113471788307828
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sel1l3",3.67639605058887e-06,-0.10788741276146,0.159,0.514,0.114163126558936
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rrbp1",3.68629148449667e-06,-0.295073320540377,0.936,1,0.114470409468075
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Exosc8",3.8067294460796e-06,-0.243313061831402,0.458,0.892,0.11821036948911
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Kars",3.96573368574654e-06,-0.291525567466299,0.518,0.892,0.123147928143487
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Selenom",3.97818107445782e-06,-0.304637353077226,0.143,0.432,0.123534456905139
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gramd3",4.28838972700994e-06,-0.185855112773007,0.235,0.649,0.13316736619284
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Desi1",4.32930777375705e-06,-0.191020780194107,0.293,0.757,0.134437994298478
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Tagln2",4.3958367574412e-06,-0.325254958212197,0.926,1,0.136503918828822
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Aprt",4.48263540178438e-06,-0.296695405763766,0.969,1,0.13919927713161
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Il17rc",4.51214474288558e-06,-0.197209428186823,0.224,0.622,0.140115630700826
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sprr2a3",4.73580019984079e-06,-0.26843623225039,0.159,0.486,0.147060803605656
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Letm1",4.82125789010676e-06,-0.24931665052001,0.413,0.838,0.149714521261485
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Nup88",4.84466644069445e-06,-0.161070082124689,0.251,0.676,0.150441426982885
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam160a2",4.92361817682291e-06,-0.129438193827139,0.21,0.622,0.152893115244882
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mogs",5.0046976963404e-06,-0.143285026589298,0.171,0.514,0.155410877564459
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Enpp1",5.06971397018063e-06,-0.128002101034017,0.072,0.297,0.157429827916019
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Myl7",5.08016192061618e-06,-0.213739614493913,0.027,0.162,0.157754268120894
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rnf14",5.11702807713418e-06,-0.1370231898008,0.197,0.568,0.158899072879248
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Casp4",5.15258759834136e-06,-0.160267591689198,0.243,0.649,0.160003302691294
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sfn",5.42273873563317e-06,-0.282123926577356,0.364,0.784,0.168392305957617
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Kpnb1",5.45799804788896e-06,-0.250556731437158,0.406,0.838,0.169487213381096
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Acot1",5.53345825880264e-06,0.437443020600043,0.805,0.73,0.171830479310598
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ociad2",5.63498728664435e-06,0.316168893632805,0.983,0.973,0.174983260212167
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mboat1",5.76534009671418e-06,-0.115342694712346,0.076,0.297,0.179031106023265
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rmi2",5.86545680272996e-06,-0.103617049292125,0.085,0.324,0.182140030095174
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"mt.Atp6",5.93869203998603e-06,0.206758181519321,1,1,0.184414203917686
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Fam118b",5.99049882448006e-06,-0.162894292900579,0.19,0.541,0.186022959996579
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps18",6.10681326483246e-06,0.14695703649975,1,1,0.189634872312842
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Sec61a1",6.27888030630557e-06,-0.205293475118942,0.437,0.919,0.194978070151707
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Eif3h",6.38976066249252e-06,0.234119850260596,1,1,0.19842123785238
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psmb2",6.51264054381959e-06,-0.258831624075378,0.98,0.973,0.20223702680723
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atf4",6.62157027002588e-06,-0.273331177157902,0.738,0.973,0.205619621595114
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Gm42418",6.65891973871462e-06,-0.838601082074901,0.77,1,0.206779434646305
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ddx39",7.09933952244029e-06,-0.399239977032523,0.664,0.892,0.220455790190338
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl20",7.31916549380953e-06,-0.266282778836538,0.826,1,0.227282046079267
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrps18b",7.45371371070969e-06,-0.283140727989826,0.707,0.919,0.231460171858668
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Hint1",7.45636062982328e-06,-0.19279222973481,0.999,1,0.231542366637902
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Flii",7.46148730428055e-06,-0.159286278519368,0.309,0.811,0.231701565259824
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slfn2",7.53329906717573e-06,-0.142989382807481,0.295,0.73,0.233931535933008
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pold1",7.66792182551148e-06,-0.143409618961635,0.226,0.622,0.238111976447608
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Clcn5",8.1641911369599e-06,-0.131501739495228,0.089,0.324,0.253522627376016
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Akr7a5",8.18365617933716e-06,0.316240213360794,0.979,1,0.254127075336957
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Psma2",8.38177114962106e-06,-0.247636661891524,0.969,1,0.260279139509183
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ehd1",9.07052496169149e-06,-0.182552595388785,0.264,0.649,0.281667011635406
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lin54",9.14358730273533e-06,-0.105194389940834,0.086,0.324,0.28393581651184
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ltbr",9.16821771932327e-06,-0.217821709485717,0.381,0.838,0.284700664838145
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Slc22a23",9.18762569258716e-06,-0.105227424950669,0.076,0.297,0.285303340631909
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Smdt1",9.27193218934874e-06,-0.286921566453278,0.96,1,0.287921310275846
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Atp2a2",9.2738024590835e-06,-0.233251672163495,0.359,0.811,0.28797938776192
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"D730003I15Rik",9.27438426360481e-06,-0.109822613388087,0.141,0.459,0.28799745453772
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lman2",9.34094967305329e-06,-0.316955555610227,0.777,0.946,0.290064510197324
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Strip1",9.35403578580977e-06,-0.1446529784833,0.141,0.432,0.290470873256751
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Pmf1",9.51889892872229e-06,-0.285729509294442,0.475,0.865,0.295590368433613
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Alyref",9.54018312297005e-06,-0.26177700299044,0.462,0.892,0.296251306517589
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Crem",9.64321419845417e-06,-0.112812996041874,0.086,0.324,0.299450730504597
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lsm3",9.79340149509217e-06,-0.315019510661563,0.59,0.946,0.304114496627097
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cox5b",9.89947977719042e-06,-0.253094597835921,0.984,1,0.307408545521094
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Snhg6",1.00783261147389e-05,-0.314319532069585,0.707,0.973,0.312962260840988
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mad2l1",1.02323453448512e-05,-0.114371118293388,0.133,0.432,0.317745019993665
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Rps28",1.03310645260858e-05,0.19387008321216,1,1,0.320810546728542
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ddx24",1.0356170904388e-05,-0.29935605767778,0.61,0.946,0.32159017509396
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Mrpl51",1.04017421463555e-05,-0.276976368862709,0.809,0.973,0.323005298870777
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cenpe",1.05706130229438e-05,-0.1307100159745,0.057,0.243,0.328249246201474
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Lonp1",1.09539900423739e-05,-0.288845396663862,0.604,0.973,0.340154252785835
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Ywhag",1.12485227007586e-05,-0.188538470045105,0.232,0.595,0.349300375426658
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Cnot9",1.17529272520292e-05,-0.107728072776668,0.159,0.486,0.364963649957263
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Phlda2",1.17529272520292e-05,-0.120389285299813,0.159,0.486,0.364963649957263
Stem.Cd74n_Control_vs_Stem_Cd74p_IFNg_wilcox_lfc0.1.csv,"Leprotl1",1.18761490892595e-05,-0.244246722417432,0.388,0.838,0.368790057668774
